ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,DiscountAmount,TotalProductCost,SalesAmount
538,20200526,20200607,20200602,27564,1,4,SO58651,1,0,8.0373,21.49
529,20200526,20200607,20200602,27564,1,4,SO58651,1,0,1.4923,3.99
214,20200526,20200607,20200602,27564,1,4,SO58651,1,0,13.0863,34.99
535,20200526,20200607,20200602,11498,1,6,SO58652,1,0,9.3463,24.99
528,20200526,20200607,20200602,11498,1,6,SO58652,1,0,1.8663,4.99
484,20200526,20200607,20200602,11498,1,6,SO58652,1,0,2.9733,7.95
541,20200526,20200607,20200602,26690,1,4,SO58653,1,0,10.8423,28.99
530,20200526,20200607,20200602,26690,1,4,SO58653,1,0,1.8663,4.99
473,20200526,20200607,20200602,26690,1,4,SO58653,1,0,23.749,63.50
214,20200526,20200607,20200602,26690,1,4,SO58653,1,0,13.0863,34.99
541,20200526,20200607,20200602,27197,1,1,SO58654,1,0,10.8423,28.99
530,20200526,20200607,20200602,27197,1,1,SO58654,1,0,1.8663,4.99
480,20200526,20200607,20200602,27197,2,1,SO58654,1,0,0.8565,2.29
536,20200526,20200607,20200602,23717,1,1,SO58655,1,0,11.2163,29.99
540,20200526,20200607,20200602,16096,1,6,SO58656,1,0,12.1924,32.60
237,20200526,20200607,20200602,16096,1,6,SO58656,1,0,38.4923,49.99
465,20200526,20200607,20200602,16096,1,6,SO58656,1,0,9.1593,24.49
528,20200526,20200607,20200602,22076,1,4,SO58657,1,0,1.8663,4.99
536,20200526,20200607,20200602,22076,1,4,SO58657,1,0,11.2163,29.99
225,20200526,20200607,20200602,22076,1,4,SO58657,1,0,6.9223,8.99
485,20200526,20200607,20200602,22076,1,4,SO58657,1,0,8.2205,21.98
528,20200526,20200607,20200602,18573,1,6,SO58658,1,0,1.8663,4.99
536,20200526,20200607,20200602,18573,1,6,SO58658,1,0,11.2163,29.99
480,20200526,20200607,20200602,18573,1,6,SO58658,1,0,0.8565,2.29
478,20200526,20200607,20200602,20440,1,4,SO58659,1,0,3.7363,9.99
478,20200526,20200607,20200602,22348,1,4,SO58660,1,0,3.7363,9.99
477,20200526,20200607,20200602,22348,1,4,SO58660,1,0,1.8663,4.99
476,20200526,20200607,20200602,19760,1,4,SO58661,1,0,26.1763,69.99
234,20200526,20200607,20200602,19760,1,4,SO58661,1,0,38.4923,49.99
225,20200526,20200607,20200602,19760,1,4,SO58661,1,0,6.9223,8.99
475,20200526,20200607,20200602,28767,1,6,SO58662,1,0,26.1763,69.99
477,20200526,20200607,20200602,18342,1,4,SO58663,1,0,1.8663,4.99
222,20200526,20200607,20200602,18342,1,4,SO58663,1,0,13.0863,34.99
528,20200526,20200607,20200602,15776,1,4,SO58664,1,0,1.8663,4.99
528,20200526,20200607,20200602,14642,1,1,SO58665,1,0,1.8663,4.99
480,20200526,20200607,20200602,14642,2,1,SO58665,1,0,0.8565,2.29
528,20200526,20200607,20200602,14491,1,4,SO58666,1,0,1.8663,4.99
480,20200526,20200607,20200602,14491,1,4,SO58666,1,0,0.8565,2.29
483,20200526,20200607,20200602,14491,1,4,SO58666,1,0,44.88,120.00
540,20200526,20200607,20200602,28429,1,7,SO58667,1,0,12.1924,32.60
480,20200526,20200607,20200602,28429,1,7,SO58667,1,0,0.8565,2.29
535,20200526,20200607,20200602,16537,1,8,SO58668,1,0,9.3463,24.99
477,20200526,20200607,20200602,22558,1,10,SO58669,1,0,1.8663,4.99
477,20200526,20200607,20200602,22539,1,10,SO58670,1,0,1.8663,4.99
217,20200526,20200607,20200602,22539,1,10,SO58670,1,0,13.0863,34.99
225,20200526,20200607,20200602,22539,1,10,SO58670,1,0,6.9223,8.99
234,20200526,20200607,20200602,22539,1,10,SO58670,1,0,38.4923,49.99
530,20200526,20200607,20200602,18181,1,10,SO58671,1,0,1.8663,4.99
225,20200526,20200607,20200602,18181,1,10,SO58671,1,0,6.9223,8.99
222,20200526,20200607,20200602,18181,1,10,SO58671,1,0,13.0863,34.99
530,20200526,20200607,20200602,25473,1,7,SO58672,1,0,1.8663,4.99
537,20200526,20200607,20200602,13185,1,6,SO58673,1,0,13.09,35.00
528,20200526,20200607,20200602,13185,1,6,SO58673,1,0,1.8663,4.99
480,20200526,20200607,20200602,13185,1,6,SO58673,1,0,0.8565,2.29
537,20200526,20200607,20200602,11178,1,4,SO58674,1,0,13.09,35.00
528,20200526,20200607,20200602,11178,1,4,SO58674,1,0,1.8663,4.99
480,20200526,20200607,20200602,11178,1,4,SO58674,1,0,0.8565,2.29
537,20200526,20200607,20200602,11503,1,4,SO58675,1,0,13.09,35.00
463,20200526,20200607,20200602,11503,1,4,SO58675,1,0,9.1593,24.49
485,20200526,20200607,20200602,16479,1,6,SO58676,1,0,8.2205,21.98
478,20200526,20200607,20200602,16479,1,6,SO58676,1,0,3.7363,9.99
477,20200526,20200607,20200602,16479,1,6,SO58676,1,0,1.8663,4.99
528,20200526,20200607,20200602,12758,1,1,SO58677,1,0,1.8663,4.99
537,20200526,20200607,20200602,12758,1,1,SO58677,1,0,13.09,35.00
222,20200526,20200607,20200602,12758,1,1,SO58677,1,0,13.0863,34.99
580,20200526,20200607,20200602,17040,1,1,SO58678,1,0,1082.51,1700.99
217,20200526,20200607,20200602,17040,1,1,SO58678,1,0,13.0863,34.99
465,20200526,20200607,20200602,17040,1,1,SO58678,1,0,9.1593,24.49
583,20200526,20200607,20200602,17142,1,4,SO58679,1,0,1082.51,1700.99
539,20200526,20200607,20200602,17142,1,4,SO58679,1,0,9.3463,24.99
480,20200526,20200607,20200602,17142,1,4,SO58679,1,0,0.8565,2.29
581,20200526,20200607,20200602,16834,1,6,SO58680,1,0,1082.51,1700.99
228,20200526,20200607,20200602,16834,1,6,SO58680,1,0,38.4923,49.99
355,20200526,20200607,20200602,13286,1,1,SO58681,1,0,1265.6195,2319.99
477,20200526,20200607,20200602,13286,1,1,SO58681,1,0,1.8663,4.99
478,20200526,20200607,20200602,13286,1,1,SO58681,1,0,3.7363,9.99
363,20200526,20200607,20200602,13292,1,1,SO58682,1,0,1251.9813,2294.99
480,20200526,20200607,20200602,13292,1,1,SO58682,1,0,0.8565,2.29
363,20200526,20200607,20200602,13366,1,6,SO58683,1,0,1251.9813,2294.99
214,20200526,20200607,20200602,13366,1,6,SO58683,1,0,13.0863,34.99
363,20200526,20200607,20200602,13415,1,4,SO58684,1,0,1251.9813,2294.99
481,20200526,20200607,20200602,13415,1,4,SO58684,1,0,3.3623,8.99
485,20200526,20200607,20200602,13415,1,4,SO58684,1,0,8.2205,21.98
570,20200526,20200607,20200602,26939,1,7,SO58685,1,0,461.4448,742.35
217,20200526,20200607,20200602,26939,1,7,SO58685,1,0,13.0863,34.99
580,20200526,20200607,20200602,23119,1,9,SO58686,1,0,1082.51,1700.99
225,20200526,20200607,20200602,23119,1,9,SO58686,1,0,6.9223,8.99
488,20200526,20200607,20200602,23119,1,9,SO58686,1,0,41.5723,53.99
580,20200526,20200607,20200602,19564,1,9,SO58687,1,0,1082.51,1700.99
479,20200526,20200607,20200602,19564,1,9,SO58687,1,0,3.3623,8.99
477,20200526,20200607,20200602,19564,1,9,SO58687,1,0,1.8663,4.99
581,20200526,20200607,20200602,23118,1,9,SO58688,1,0,1082.51,1700.99
539,20200526,20200607,20200602,23118,1,9,SO58688,1,0,9.3463,24.99
529,20200526,20200607,20200602,23118,1,9,SO58688,1,0,1.4923,3.99
480,20200526,20200607,20200602,23118,1,9,SO58688,1,0,0.8565,2.29
359,20200526,20200607,20200602,13077,1,9,SO58689,1,0,1251.9813,2294.99
361,20200526,20200607,20200602,11919,1,9,SO58690,1,0,1251.9813,2294.99
528,20200526,20200607,20200602,11919,1,9,SO58690,1,0,1.8663,4.99
537,20200526,20200607,20200602,11919,1,9,SO58690,1,0,13.09,35.00
353,20200526,20200607,20200602,11920,1,9,SO58691,1,0,1265.6195,2319.99
537,20200526,20200607,20200602,11920,1,9,SO58691,1,0,13.09,35.00
528,20200526,20200607,20200602,11920,1,9,SO58691,1,0,1.8663,4.99
480,20200526,20200607,20200602,11920,1,9,SO58691,1,0,0.8565,2.29
600,20200526,20200607,20200602,18189,1,9,SO58692,1,0,294.5797,539.99
569,20200526,20200607,20200602,26509,1,1,SO58693,1,0,461.4448,742.35
479,20200526,20200607,20200602,26509,1,1,SO58693,1,0,3.3623,8.99
604,20200526,20200607,20200602,23110,1,4,SO58694,1,0,343.6496,539.99
386,20200526,20200607,20200602,13719,1,6,SO58695,1,0,713.0798,1120.49
479,20200526,20200607,20200602,13719,1,6,SO58695,1,0,3.3623,8.99
382,20200526,20200607,20200602,20092,1,4,SO58696,1,0,713.0798,1120.49
529,20200526,20200607,20200602,20092,1,4,SO58696,1,0,1.4923,3.99
539,20200526,20200607,20200602,20092,1,4,SO58696,1,0,9.3463,24.99
604,20200526,20200607,20200602,22598,1,8,SO58697,1,0,343.6496,539.99
479,20200526,20200607,20200602,22598,1,8,SO58697,1,0,3.3623,8.99
477,20200526,20200607,20200602,22598,1,8,SO58697,1,0,1.8663,4.99
217,20200526,20200607,20200602,22598,1,8,SO58697,1,0,13.0863,34.99
225,20200526,20200607,20200602,22598,1,8,SO58697,1,0,6.9223,8.99
604,20200526,20200607,20200602,12390,1,8,SO58698,1,0,343.6496,539.99
538,20200526,20200607,20200602,12390,1,8,SO58698,1,0,8.0373,21.49
573,20200526,20200607,20200602,15627,1,8,SO58699,1,0,1481.9379,2384.07
479,20200526,20200607,20200602,15627,1,8,SO58699,1,0,3.3623,8.99
477,20200526,20200607,20200602,15627,1,8,SO58699,1,0,1.8663,4.99
563,20200526,20200607,20200602,12333,1,7,SO58700,1,0,1481.9379,2384.07
225,20200526,20200607,20200602,12333,1,7,SO58700,1,0,6.9223,8.99
572,20200526,20200607,20200602,14277,1,9,SO58701,1,0,461.4448,742.35
489,20200526,20200607,20200602,14277,1,9,SO58701,1,0,41.5723,53.99
225,20200526,20200607,20200602,14277,1,9,SO58701,1,0,6.9223,8.99
384,20200527,20200608,20200603,23573,1,9,SO58702,1,0,713.0798,1120.49
217,20200527,20200608,20200603,23573,1,9,SO58702,1,0,13.0863,34.99
386,20200527,20200608,20200603,24922,1,9,SO58703,1,0,713.0798,1120.49
539,20200527,20200608,20200603,24922,1,9,SO58703,1,0,9.3463,24.99
355,20200527,20200608,20200603,13404,1,10,SO58704,1,0,1265.6195,2319.99
478,20200527,20200608,20200603,13404,1,10,SO58704,1,0,3.7363,9.99
477,20200527,20200608,20200603,13404,1,10,SO58704,1,0,1.8663,4.99
222,20200527,20200608,20200603,13404,1,10,SO58704,1,0,13.0863,34.99
355,20200527,20200608,20200603,12402,1,10,SO58705,1,0,1265.6195,2319.99
485,20200527,20200608,20200603,12402,1,10,SO58705,1,0,8.2205,21.98
231,20200527,20200608,20200603,12402,1,10,SO58705,1,0,38.4923,49.99
353,20200527,20200608,20200603,13769,1,7,SO58706,1,0,1265.6195,2319.99
537,20200527,20200608,20200603,13769,1,7,SO58706,1,0,13.09,35.00
484,20200527,20200608,20200603,28786,1,1,SO58707,1,0,2.9733,7.95
483,20200527,20200608,20200603,28786,1,1,SO58707,1,0,44.88,120.00
217,20200527,20200608,20200603,11276,1,6,SO58708,1,0,13.0863,34.99
483,20200527,20200608,20200603,12414,1,1,SO58709,1,0,44.88,120.00
485,20200527,20200608,20200603,17494,1,9,SO58710,1,0,8.2205,21.98
217,20200527,20200608,20200603,17494,1,9,SO58710,1,0,13.0863,34.99
528,20200527,20200608,20200603,25109,1,9,SO58711,1,0,1.8663,4.99
477,20200527,20200608,20200603,23650,1,9,SO58712,1,0,1.8663,4.99
222,20200527,20200608,20200603,23650,1,9,SO58712,1,0,13.0863,34.99
528,20200527,20200608,20200603,22853,1,9,SO58713,1,0,1.8663,4.99
537,20200527,20200608,20200603,22853,1,9,SO58713,1,0,13.09,35.00
476,20200527,20200608,20200603,22964,1,9,SO58714,1,0,26.1763,69.99
491,20200527,20200608,20200603,22964,1,9,SO58714,1,0,41.5723,53.99
529,20200527,20200608,20200603,12678,1,9,SO58715,1,0,1.4923,3.99
214,20200527,20200608,20200603,12678,1,9,SO58715,1,0,13.0863,34.99
491,20200527,20200608,20200603,12678,1,9,SO58715,1,0,41.5723,53.99
478,20200527,20200608,20200603,24268,1,9,SO58716,1,0,3.7363,9.99
477,20200527,20200608,20200603,24268,1,9,SO58716,1,0,1.8663,4.99
217,20200527,20200608,20200603,24268,1,9,SO58716,1,0,13.0863,34.99
479,20200527,20200608,20200603,11074,1,9,SO58717,1,0,3.3623,8.99
540,20200527,20200608,20200603,14074,1,9,SO58718,1,0,12.1924,32.60
594,20200527,20200608,20200603,21822,1,10,SO58719,1,0,308.2179,564.99
225,20200527,20200608,20200603,12960,1,4,SO58720,1,0,6.9223,8.99
529,20200527,20200608,20200603,27219,1,4,SO58721,1,0,1.4923,3.99
473,20200527,20200608,20200603,27219,1,4,SO58721,1,0,23.749,63.50
530,20200527,20200608,20200603,13267,1,6,SO58722,1,0,1.8663,4.99
530,20200527,20200608,20200603,28015,1,1,SO58723,1,0,1.8663,4.99
465,20200527,20200608,20200603,28015,1,1,SO58723,1,0,9.1593,24.49
530,20200527,20200608,20200603,28256,1,1,SO58724,1,0,1.8663,4.99
467,20200527,20200608,20200603,28256,1,1,SO58724,1,0,9.1593,24.49
530,20200527,20200608,20200603,27033,1,1,SO58725,1,0,1.8663,4.99
465,20200527,20200608,20200603,27033,1,1,SO58725,1,0,9.1593,24.49
535,20200527,20200608,20200603,25954,1,4,SO58726,1,0,9.3463,24.99
480,20200527,20200608,20200603,25954,1,4,SO58726,1,0,0.8565,2.29
535,20200527,20200608,20200603,17360,1,6,SO58727,1,0,9.3463,24.99
480,20200527,20200608,20200603,17360,1,6,SO58727,1,0,0.8565,2.29
484,20200527,20200608,20200603,17360,1,6,SO58727,1,0,2.9733,7.95
536,20200527,20200608,20200603,22977,1,4,SO58728,1,0,11.2163,29.99
528,20200527,20200608,20200603,22977,1,4,SO58728,1,0,1.8663,4.99
217,20200527,20200608,20200603,22977,1,4,SO58728,1,0,13.0863,34.99
477,20200527,20200608,20200603,21713,1,4,SO58729,1,0,1.8663,4.99
478,20200527,20200608,20200603,21713,1,4,SO58729,1,0,3.7363,9.99
477,20200527,20200608,20200603,23379,1,1,SO58730,1,0,1.8663,4.99
478,20200527,20200608,20200603,23379,1,1,SO58730,1,0,3.7363,9.99
477,20200527,20200608,20200603,21773,1,1,SO58731,1,0,1.8663,4.99
478,20200527,20200608,20200603,21773,1,1,SO58731,1,0,3.7363,9.99
478,20200527,20200608,20200603,20698,1,4,SO58732,1,0,3.7363,9.99
477,20200527,20200608,20200603,20698,1,4,SO58732,1,0,1.8663,4.99
481,20200527,20200608,20200603,20698,1,4,SO58732,1,0,3.3623,8.99
476,20200527,20200608,20200603,12760,1,6,SO58733,1,0,26.1763,69.99
237,20200527,20200608,20200603,12760,1,6,SO58733,1,0,38.4923,49.99
477,20200527,20200608,20200603,17397,1,4,SO58734,1,0,1.8663,4.99
222,20200527,20200608,20200603,17397,1,4,SO58734,1,0,13.0863,34.99
477,20200527,20200608,20200603,26350,1,6,SO58735,1,0,1.8663,4.99
528,20200527,20200608,20200603,16006,1,4,SO58736,1,0,1.8663,4.99
214,20200527,20200608,20200603,16006,1,4,SO58736,1,0,13.0863,34.99
528,20200527,20200608,20200603,15514,1,1,SO58737,1,0,1.8663,4.99
483,20200527,20200608,20200603,15514,1,1,SO58737,1,0,44.88,120.00
528,20200527,20200608,20200603,14659,1,4,SO58738,1,0,1.8663,4.99
222,20200527,20200608,20200603,14659,1,4,SO58738,1,0,13.0863,34.99
528,20200527,20200608,20200603,14587,1,1,SO58739,1,0,1.8663,4.99
480,20200527,20200608,20200603,14587,2,1,SO58739,1,0,0.8565,2.29
485,20200527,20200608,20200603,15246,1,4,SO58740,1,0,8.2205,21.98
485,20200527,20200608,20200603,20354,1,6,SO58741,1,0,8.2205,21.98
480,20200527,20200608,20200603,20354,2,6,SO58741,1,0,0.8565,2.29
484,20200527,20200608,20200603,20354,1,6,SO58741,1,0,2.9733,7.95
528,20200527,20200608,20200603,19045,1,7,SO58742,1,0,1.8663,4.99
225,20200527,20200608,20200603,19045,1,7,SO58742,1,0,6.9223,8.99
217,20200527,20200608,20200603,19045,1,7,SO58742,1,0,13.0863,34.99
528,20200527,20200608,20200603,18154,1,8,SO58743,1,0,1.8663,4.99
485,20200527,20200608,20200603,18154,1,8,SO58743,1,0,8.2205,21.98
478,20200527,20200608,20200603,18154,1,8,SO58743,1,0,3.7363,9.99
477,20200527,20200608,20200603,18154,1,8,SO58743,1,0,1.8663,4.99
467,20200527,20200608,20200603,18154,1,8,SO58743,1,0,9.1593,24.49
535,20200527,20200608,20200603,15447,1,7,SO58744,1,0,9.3463,24.99
529,20200527,20200608,20200603,25682,1,10,SO58745,1,0,1.4923,3.99
214,20200527,20200608,20200603,25682,1,10,SO58745,1,0,13.0863,34.99
536,20200527,20200608,20200603,20903,1,8,SO58746,1,0,11.2163,29.99
528,20200527,20200608,20200603,20903,1,8,SO58746,1,0,1.8663,4.99
217,20200527,20200608,20200603,20903,1,8,SO58746,1,0,13.0863,34.99
541,20200527,20200608,20200603,26391,1,7,SO58747,1,0,10.8423,28.99
530,20200527,20200608,20200603,26391,1,7,SO58747,1,0,1.8663,4.99
217,20200527,20200608,20200603,26391,1,7,SO58747,1,0,13.0863,34.99
529,20200527,20200608,20200603,24691,1,8,SO58748,1,0,1.4923,3.99
225,20200527,20200608,20200603,17810,1,10,SO58749,1,0,6.9223,8.99
530,20200527,20200608,20200603,17810,1,10,SO58749,1,0,1.8663,4.99
485,20200527,20200608,20200603,18674,1,6,SO58750,1,0,8.2205,21.98
485,20200527,20200608,20200603,14872,1,1,SO58751,1,0,8.2205,21.98
231,20200527,20200608,20200603,14872,1,1,SO58751,1,0,38.4923,49.99
485,20200527,20200608,20200603,15943,1,6,SO58752,1,0,8.2205,21.98
214,20200527,20200608,20200603,15943,1,6,SO58752,1,0,13.0863,34.99
467,20200527,20200608,20200603,15943,1,6,SO58752,1,0,9.1593,24.49
225,20200527,20200608,20200603,12538,1,8,SO58753,1,0,6.9223,8.99
378,20200527,20200608,20200603,20377,1,1,SO58754,1,0,1554.9479,2443.35
583,20200527,20200608,20200603,17042,1,1,SO58755,1,0,1082.51,1700.99
214,20200527,20200608,20200603,17042,1,1,SO58755,1,0,13.0863,34.99
583,20200527,20200608,20200603,17144,1,1,SO58756,1,0,1082.51,1700.99
529,20200527,20200608,20200603,17144,1,1,SO58756,1,0,1.4923,3.99
539,20200527,20200608,20200603,17144,1,1,SO58756,1,0,9.3463,24.99
480,20200527,20200608,20200603,17144,1,1,SO58756,1,0,0.8565,2.29
486,20200527,20200608,20200603,17144,1,1,SO58756,1,0,59.466,159.00
583,20200527,20200608,20200603,17029,1,4,SO58757,1,0,1082.51,1700.99
225,20200527,20200608,20200603,17029,1,4,SO58757,1,0,6.9223,8.99
234,20200527,20200608,20200603,17029,1,4,SO58757,1,0,38.4923,49.99
357,20200527,20200608,20200603,11705,1,4,SO58758,1,0,1265.6195,2319.99
537,20200527,20200608,20200603,11705,1,4,SO58758,1,0,13.09,35.00
528,20200527,20200608,20200603,11705,1,4,SO58758,1,0,1.8663,4.99
480,20200527,20200608,20200603,11705,1,4,SO58758,1,0,0.8565,2.29
355,20200527,20200608,20200603,13243,1,1,SO58759,1,0,1265.6195,2319.99
478,20200527,20200608,20200603,13243,1,1,SO58759,1,0,3.7363,9.99
363,20200527,20200608,20200603,13369,2,1,SO58760,1,0,1251.9813,2294.99
537,20200527,20200608,20200603,13369,1,1,SO58760,1,0,13.09,35.00
528,20200527,20200608,20200603,13369,1,1,SO58760,1,0,1.8663,4.99
355,20200527,20200608,20200603,13325,1,4,SO58761,1,0,1265.6195,2319.99
485,20200527,20200608,20200603,13325,1,4,SO58761,1,0,8.2205,21.98
214,20200527,20200608,20200603,13325,1,4,SO58761,1,0,13.0863,34.99
589,20200527,20200608,20200603,14305,1,9,SO58762,1,0,419.7784,769.49
536,20200527,20200608,20200603,14305,1,9,SO58762,1,0,11.2163,29.99
528,20200527,20200608,20200603,14305,1,9,SO58762,1,0,1.8663,4.99
480,20200527,20200608,20200603,14305,1,9,SO58762,1,0,0.8565,2.29
605,20200527,20200608,20200603,21000,1,9,SO58763,1,0,343.6496,539.99
605,20200527,20200608,20200603,22402,1,9,SO58764,1,0,343.6496,539.99
561,20200527,20200608,20200603,29300,1,9,SO58765,1,0,1481.9379,2384.07
217,20200527,20200608,20200603,29300,1,9,SO58765,1,0,13.0863,34.99
575,20200527,20200608,20200603,11052,1,9,SO58766,1,0,1481.9379,2384.07
222,20200527,20200608,20200603,11052,1,9,SO58766,1,0,13.0863,34.99
380,20200527,20200608,20200603,19785,1,9,SO58767,1,0,1554.9479,2443.35
487,20200527,20200608,20200603,19785,1,9,SO58767,1,0,20.5663,54.99
565,20200527,20200608,20200603,29004,1,4,SO58768,1,0,461.4448,742.35
390,20200527,20200608,20200603,20032,1,1,SO58769,1,0,713.0798,1120.49
386,20200527,20200608,20200603,20068,1,4,SO58770,1,0,713.0798,1120.49
390,20200527,20200608,20200603,23779,1,10,SO58771,1,0,713.0798,1120.49
539,20200527,20200608,20200603,23779,1,10,SO58771,1,0,9.3463,24.99
480,20200527,20200608,20200603,23779,2,10,SO58771,1,0,0.8565,2.29
225,20200527,20200608,20200603,13408,1,10,SO58772,1,0,6.9223,8.99
563,20200527,20200608,20200603,13408,1,10,SO58772,1,0,1481.9379,2384.07
576,20200527,20200608,20200603,28403,1,10,SO58773,1,0,1481.9379,2384.07
214,20200527,20200608,20200603,28403,1,10,SO58773,1,0,13.0863,34.99
564,20200527,20200608,20200603,13253,1,10,SO58774,1,0,1481.9379,2384.07
479,20200527,20200608,20200603,13253,1,10,SO58774,1,0,3.3623,8.99
477,20200527,20200608,20200603,13253,1,10,SO58774,1,0,1.8663,4.99
575,20200527,20200608,20200603,15927,1,8,SO58775,1,0,1481.9379,2384.07
222,20200527,20200608,20200603,15927,1,8,SO58775,1,0,13.0863,34.99
579,20200527,20200608,20200603,12991,1,9,SO58776,1,0,755.1508,1214.85
477,20200527,20200608,20200603,12991,1,9,SO58776,1,0,1.8663,4.99
225,20200527,20200608,20200603,12991,1,9,SO58776,1,0,6.9223,8.99
479,20200527,20200608,20200603,12991,1,9,SO58776,1,0,3.3623,8.99
484,20200528,20200609,20200604,11887,1,4,SO58777,1,0,2.9733,7.95
536,20200528,20200609,20200604,17054,1,9,SO58778,1,0,11.2163,29.99
536,20200528,20200609,20200604,21972,1,9,SO58779,1,0,11.2163,29.99
480,20200528,20200609,20200604,21972,2,9,SO58779,1,0,0.8565,2.29
484,20200528,20200609,20200604,21972,1,9,SO58779,1,0,2.9733,7.95
537,20200528,20200609,20200604,21952,1,9,SO58780,1,0,13.09,35.00
528,20200528,20200609,20200604,21952,1,9,SO58780,1,0,1.8663,4.99
217,20200528,20200609,20200604,21952,1,9,SO58780,1,0,13.0863,34.99
463,20200528,20200609,20200604,21952,1,9,SO58780,1,0,9.1593,24.49
541,20200528,20200609,20200604,13048,1,9,SO58781,1,0,10.8423,28.99
530,20200528,20200609,20200604,13048,1,9,SO58781,1,0,1.8663,4.99
237,20200528,20200609,20200604,13048,1,9,SO58781,1,0,38.4923,49.99
541,20200528,20200609,20200604,12993,1,9,SO58782,1,0,10.8423,28.99
580,20200528,20200609,20200604,11421,1,8,SO58783,1,0,1082.51,1700.99
374,20200528,20200609,20200604,27944,1,8,SO58784,1,0,1554.9479,2443.35
540,20200528,20200609,20200604,27944,1,8,SO58784,1,0,12.1924,32.60
529,20200528,20200609,20200604,27944,1,8,SO58784,1,0,1.4923,3.99
487,20200528,20200609,20200604,27944,1,8,SO58784,1,0,20.5663,54.99
222,20200528,20200609,20200604,27944,1,8,SO58784,1,0,13.0863,34.99
225,20200528,20200609,20200604,27944,1,8,SO58784,1,0,6.9223,8.99
380,20200528,20200609,20200604,16414,1,8,SO58785,1,0,1554.9479,2443.35
540,20200528,20200609,20200604,16414,1,8,SO58785,1,0,12.1924,32.60
378,20200528,20200609,20200604,24569,1,10,SO58786,1,0,1554.9479,2443.35
529,20200528,20200609,20200604,24569,1,10,SO58786,1,0,1.4923,3.99
540,20200528,20200609,20200604,24569,1,10,SO58786,1,0,12.1924,32.60
587,20200528,20200609,20200604,13806,1,7,SO58787,1,0,419.7784,769.49
478,20200528,20200609,20200604,13806,1,7,SO58787,1,0,3.7363,9.99
477,20200528,20200609,20200604,13806,1,7,SO58787,1,0,1.8663,4.99
222,20200528,20200609,20200604,13806,1,7,SO58787,1,0,13.0863,34.99
237,20200528,20200609,20200604,13806,2,7,SO58787,1,0,38.4923,49.99
463,20200528,20200609,20200604,13806,1,7,SO58787,1,0,9.1593,24.49
541,20200528,20200609,20200604,13071,1,6,SO58788,1,0,10.8423,28.99
528,20200528,20200609,20200604,26455,1,1,SO58789,1,0,1.8663,4.99
535,20200528,20200609,20200604,26455,1,1,SO58789,1,0,9.3463,24.99
538,20200528,20200609,20200604,27665,1,4,SO58790,1,0,8.0373,21.49
538,20200528,20200609,20200604,27442,1,4,SO58791,1,0,8.0373,21.49
529,20200528,20200609,20200604,27442,1,4,SO58791,1,0,1.4923,3.99
480,20200528,20200609,20200604,27442,1,4,SO58791,1,0,0.8565,2.29
528,20200528,20200609,20200604,23184,1,4,SO58792,1,0,1.8663,4.99
536,20200528,20200609,20200604,23184,1,4,SO58792,1,0,11.2163,29.99
480,20200528,20200609,20200604,23184,1,4,SO58792,1,0,0.8565,2.29
484,20200528,20200609,20200604,23184,1,4,SO58792,1,0,2.9733,7.95
536,20200528,20200609,20200604,23504,1,1,SO58793,1,0,11.2163,29.99
480,20200528,20200609,20200604,23504,2,1,SO58793,1,0,0.8565,2.29
477,20200528,20200609,20200604,20457,1,1,SO58794,1,0,1.8663,4.99
478,20200528,20200609,20200604,20457,1,1,SO58794,1,0,3.7363,9.99
234,20200528,20200609,20200604,20457,1,1,SO58794,1,0,38.4923,49.99
225,20200528,20200609,20200604,20457,1,1,SO58794,1,0,6.9223,8.99
478,20200528,20200609,20200604,20524,1,1,SO58795,1,0,3.7363,9.99
477,20200528,20200609,20200604,20524,1,1,SO58795,1,0,1.8663,4.99
489,20200528,20200609,20200604,20524,1,1,SO58795,1,0,41.5723,53.99
528,20200528,20200609,20200604,15970,1,4,SO58796,1,0,1.8663,4.99
222,20200528,20200609,20200604,15970,1,4,SO58796,1,0,13.0863,34.99
528,20200528,20200609,20200604,20734,1,6,SO58797,1,0,1.8663,4.99
480,20200528,20200609,20200604,20734,2,6,SO58797,1,0,0.8565,2.29
528,20200528,20200609,20200604,14508,1,4,SO58798,1,0,1.8663,4.99
228,20200528,20200609,20200604,14508,1,4,SO58798,1,0,38.4923,49.99
485,20200528,20200609,20200604,19232,1,6,SO58799,1,0,8.2205,21.98
485,20200528,20200609,20200604,14295,1,4,SO58800,1,0,8.2205,21.98
222,20200528,20200609,20200604,14295,1,4,SO58800,1,0,13.0863,34.99
485,20200528,20200609,20200604,14296,1,1,SO58801,1,0,8.2205,21.98
478,20200528,20200609,20200604,14296,1,1,SO58801,1,0,3.7363,9.99
477,20200528,20200609,20200604,14296,1,1,SO58801,1,0,1.8663,4.99
225,20200528,20200609,20200604,14296,1,1,SO58801,1,0,6.9223,8.99
485,20200528,20200609,20200604,14388,1,4,SO58802,1,0,8.2205,21.98
214,20200528,20200609,20200604,14388,1,4,SO58802,1,0,13.0863,34.99
465,20200528,20200609,20200604,14388,1,4,SO58802,1,0,9.1593,24.49
477,20200528,20200609,20200604,25782,1,10,SO58803,1,0,1.8663,4.99
